,open,high,low,close,volume
2005-01-20,117.89,118.2,117.29,117.5,72049296
2005-01-21,117.79,118.0,116.65,116.78,63160400
2005-01-24,117.09,117.34,116.37,116.55,58441900
2005-01-25,116.91,117.47,116.72,116.88,68245000
2005-01-26,117.32,117.6,117.04,117.23,57195100
2005-01-27,117.19,117.75,116.98,117.43,55878800
2005-01-28,117.49,117.55,116.61,117.43,60738900
2005-01-31,117.95,118.25,117.71,118.16,52532700
2005-02-01,118.25,119.08,118.1,118.91,49841200
2005-02-02,119.06,119.59,118.9,119.27,52468900
2005-02-03,119.06,119.16,118.57,119.11,49150700
2005-02-04,119.0,120.43,118.98,120.23,50024600
2005-02-07,120.25,120.52,119.96,120.07,45412000
2005-02-08,120.17,120.65,120.07,120.21,39263500
2005-02-09,120.42,120.49,119.25,119.31,55279400
2005-02-10,119.66,120.02,119.26,119.74,45858600
2005-02-11,119.7,121.04,119.46,120.77,53133000
2005-02-14,120.69,120.86,120.48,120.68,32432100
2005-02-15,120.8,121.43,120.68,121.13,43852700
2005-02-16,120.93,121.46,120.67,121.21,55523000
2005-02-17,121.23,121.33,120.22,120.23,58124000
2005-02-18,120.14,120.48,119.9,120.39,47723300
2005-02-22,119.9,120.47,118.58,118.6,80697600
2005-02-23,118.93,119.57,118.62,119.45,68292600
2005-02-24,119.24,120.32,118.98,120.24,68563600
2005-02-25,120.27,121.67,120.18,121.43,60899900
2005-02-28,121.15,121.3,120.04,120.63,69381296
2005-03-01,120.82,121.52,120.78,121.23,47294400
2005-03-02,120.76,121.93,120.65,121.17,64226500
2005-03-03,121.66,121.9,120.7,121.22,61230800
2005-03-04,122.05,122.83,121.79,122.73,56168500
2005-03-07,122.66,123.25,122.4,122.79,43442400
2005-03-08,122.67,123.0,122.11,122.33,44362000
2005-03-09,121.97,122.29,120.96,120.97,73263600
2005-03-10,121.2,121.5,120.4,121.24,65149000
2005-03-11,121.31,121.72,120.16,120.39,57976500
2005-03-14,120.61,121.16,120.28,121.14,36336400
2005-03-15,121.42,121.46,120.08,120.14,62438500
2005-03-16,119.7,120.16,118.9,119.12,74874200
2005-03-17,119.31,119.74,118.98,119.36,62584200
2005-03-18,119.11,119.53,118.15,118.54,60232000
2005-03-21,118.71,118.78,117.76,118.1,61244300
2005-03-22,118.37,118.93,116.9,116.9,92472400
2005-03-23,116.95,117.72,116.75,117.0,70817296
2005-03-24,117.46,117.99,117.06,117.14,51932500
2005-03-28,117.42,117.94,117.31,117.31,46765500
2005-03-29,117.14,117.9,116.25,116.53,71160304
2005-03-30,116.78,118.2,116.77,118.18,62002100
2005-03-31,118.19,118.46,117.87,117.96,64575400
2005-04-01,118.63,118.99,116.91,117.43,95255296
2005-04-04,117.36,117.86,116.74,117.63,71581200
2005-04-05,117.78,118.38,117.67,118.19,46853900
2005-04-06,118.45,118.95,118.18,118.6,53268200
2005-04-07,118.41,119.26,118.32,119.24,46734600
2005-04-08,119.17,119.21,118.0,118.0,63772900
2005-04-11,118.29,118.42,117.83,118.09,44945000
2005-04-12,117.89,119.06,117.07,118.7,86144800
2005-04-13,118.56,118.8,117.13,117.3,65949000
2005-04-14,117.4,117.5,115.77,115.77,96119800
2005-04-15,115.74,116.2,114.1,114.15,128677296
2005-04-18,114.12,114.96,113.96,114.5,100035200
2005-04-19,115.1,115.53,114.83,115.41,64930100
2005-04-20,115.38,115.63,113.55,113.8,107735904
2005-04-21,114.79,116.21,114.38,116.01,86952200
2005-04-22,115.74,116.5,114.27,115.57,88845800
2005-04-25,115.86,116.5,115.72,116.33,52284100
2005-04-26,115.96,116.77,115.15,115.2,72626000
2005-04-27,114.86,116.07,114.44,115.65,84131904
2005-04-28,115.27,115.68,114.2,114.2,72481504
2005-04-29,115.07,115.87,113.97,115.75,103993800
2005-05-02,116.07,116.41,115.52,116.4,56026400
2005-05-03,116.07,116.85,115.69,116.6,86000304
2005-05-04,116.65,117.75,116.28,117.5,81055696
2005-05-05,117.67,118.0,116.74,117.46,96906704
2005-05-06,117.93,117.99,117.06,117.09,67415400
2005-05-09,117.21,118.08,117.05,117.82,43750500
2005-05-10,117.36,117.5,116.39,116.6,74613504
2005-05-11,116.93,117.4,115.85,117.24,91647400
2005-05-12,117.32,117.59,115.95,115.95,95086800
2005-05-13,116.3,116.62,114.8,115.72,85267000
2005-05-16,115.7,116.84,115.66,116.8,49207000
2005-05-17,116.41,117.7,116.16,117.58,61071800
2005-05-18,118.09,119.08,118.01,118.79,77944896
2005-05-19,119.02,119.41,118.7,119.29,61768100
2005-05-20,119.34,119.39,118.74,119.12,46345500
2005-05-23,119.21,120.04,119.19,119.78,51047900
2005-05-24,119.44,119.83,119.2,119.5,50654100
2005-05-25,119.35,119.87,118.83,119.41,47608800
2005-05-26,119.79,120.21,119.62,120.05,43256200
2005-05-27,120.06,120.25,119.8,120.25,24596100
2005-05-31,120.08,120.17,119.4,119.48,43377200
2005-06-01,119.52,120.92,119.45,120.5,69611000
2005-06-02,120.23,120.84,120.1,120.76,39704500
2005-06-03,120.55,120.89,119.73,120.15,60999400
2005-06-06,119.95,120.2,119.55,120.04,36046400
2005-06-07,120.39,121.25,120.01,120.13,66501300
2005-06-08,120.43,120.59,119.67,119.91,46881200
2005-06-09,119.74,120.58,119.44,120.48,56653300
2005-06-10,120.56,120.65,119.6,120.2,36465300
2005-06-13,119.94,121.08,119.81,120.58,49383200
2005-06-14,120.45,121.2,120.38,120.86,33857100
2005-06-15,121.16,121.24,120.23,121.09,53195600
2005-06-16,121.09,121.64,120.92,121.4,46564500
2005-06-17,121.54,121.9,120.49,121.36,51529400
2005-06-20,121.08,121.84,120.94,121.4,41019400
2005-06-21,121.5,121.65,121.03,121.47,39879800
2005-06-22,121.68,121.94,121.07,121.57,46310100
2005-06-23,121.32,121.6,119.83,119.86,62185600
2005-06-24,119.88,120.01,118.84,118.98,58572500
2005-06-27,118.97,119.41,118.75,119.15,48183800
2005-06-28,119.4,120.24,119.37,120.15,41174200
2005-06-29,120.37,120.4,119.76,119.83,42316500
2005-06-30,120.22,120.32,118.95,119.18,62288800
2005-07-01,119.45,119.8,119.21,119.53,49737500
2005-07-05,119.25,120.65,119.19,120.49,51549000
2005-07-06,120.39,120.65,119.41,119.48,52363600
2005-07-07,118.29,119.95,118.26,119.95,103268800
2005-07-08,119.97,121.32,119.72,121.32,64491200
2005-07-11,121.33,122.1,121.31,121.94,49688300
2005-07-12,121.99,122.63,121.64,122.26,51871100
2005-07-13,122.27,122.52,121.99,122.43,41182300
2005-07-14,122.98,123.44,122.49,122.91,63638800
2005-07-15,122.79,123.04,122.36,122.84,56075900
2005-07-18,122.5,122.63,122.05,122.35,56598400
2005-07-19,122.71,123.11,122.41,123.02,59165700
2005-07-20,122.59,123.73,122.3,123.44,69477000
2005-07-21,123.55,123.61,122.47,122.72,101110896
2005-07-22,122.88,123.56,122.63,123.54,52607100
2005-07-25,123.41,123.95,122.85,123.19,57301600
2005-07-26,123.23,123.53,122.95,123.34,42758800
2005-07-27,123.5,123.89,123.05,123.79,43181600
2005-07-28,123.96,124.64,123.64,124.57,47880700
2005-07-29,124.41,124.63,123.5,123.74,62358100
2005-08-01,123.83,124.04,123.45,123.65,40418200
2005-08-02,123.87,124.6,123.74,124.39,45147400
2005-08-03,124.25,124.74,124.12,124.72,36837200
2005-08-04,124.23,124.31,123.57,123.72,50855600
2005-08-05,123.45,123.98,122.67,122.88,53595500
2005-08-08,123.15,123.41,122.38,122.65,47616000
2005-08-09,123.06,123.59,122.87,123.39,47170000
2005-08-10,123.82,124.5,122.82,123.33,72863696
2005-08-11,123.27,124.03,123.01,123.82,58570200
2005-08-12,123.57,123.69,122.75,123.06,54776900
2005-08-15,123.22,123.87,122.83,123.82,36208500
2005-08-16,123.44,123.52,122.09,122.21,71942096
2005-08-17,122.19,122.87,122.03,122.2,62275100
2005-08-18,122.05,122.56,121.84,122.19,53388600
2005-08-19,122.63,122.82,122.2,122.47,39842100
2005-08-22,122.58,123.23,121.88,122.47,69912000
2005-08-23,122.5,122.61,121.15,122.24,55168600
2005-08-24,121.94,122.73,121.09,121.15,79104600
2005-08-25,121.35,121.67,121.21,121.59,35631100
2005-08-26,121.48,121.49,120.68,120.76,61956800
2005-08-29,120.41,121.78,120.38,121.69,56179200
2005-08-30,121.25,121.3,120.39,121.05,74160200
2005-08-31,121.19,122.66,120.74,122.58,102945200
2005-09-01,122.52,123.15,121.14,122.49,74578704
2005-09-02,122.85,122.88,122.04,122.27,47653400
2005-09-06,122.66,123.8,122.65,123.7,57251300
2005-09-07,123.63,124.13,123.46,123.91,41749700
2005-09-08,123.66,124.0,123.31,123.5,39068700
2005-09-09,123.83,124.74,123.8,124.6,43093900
2005-09-12,124.45,124.67,124.27,124.35,33017600
2005-09-13,124.13,124.42,123.52,123.66,58427500
2005-09-14,123.74,123.92,123.02,123.21,57694600
2005-09-15,123.5,123.65,122.9,123.15,73156896
2005-09-16,123.3,123.74,122.87,123.5,75424096
2005-09-19,123.47,123.55,122.64,123.09,53355300
2005-09-20,123.2,123.61,121.87,122.05,84480304
2005-09-21,121.79,121.87,120.78,120.91,94469104
2005-09-22,120.95,121.66,120.44,121.34,84597200
2005-09-23,121.24,121.89,120.9,121.44,59368100
2005-09-26,122.02,122.24,121.08,121.58,70415400
2005-09-27,121.52,121.99,121.02,121.55,66150800
2005-09-28,121.93,122.12,121.2,121.67,58620500
2005-09-29,121.55,122.86,121.08,122.66,66607700
2005-09-30,122.62,123.04,121.74,123.04,47824200
2005-10-03,122.96,123.34,122.45,122.6,50994800
2005-10-04,122.79,123.03,121.16,121.22,60776300
2005-10-05,121.25,121.31,119.57,119.63,106052096
2005-10-06,119.78,120.26,118.17,119.2,140941790
2005-10-07,119.7,120.05,119.13,119.61,75661400
2005-10-10,119.68,119.71,118.3,118.6,52677000
2005-10-11,118.99,119.39,118.32,118.43,75629800
2005-10-12,118.39,119.13,117.41,117.5,100510400
2005-10-13,117.46,118.08,116.88,117.43,99052896
2005-10-14,118.12,118.81,117.56,118.67,88651000
2005-10-17,118.8,119.27,118.45,119.11,68109296
2005-10-18,118.94,118.96,117.8,117.82,74996896
2005-10-19,117.5,119.8,117.12,119.78,116563800
2005-10-20,119.49,119.81,117.3,117.67,131966704
2005-10-21,118.29,118.78,117.51,118.13,96579504
2005-10-24,118.44,120.09,118.41,119.96,71308400
2005-10-25,119.72,120.24,118.94,119.72,76594496
2005-10-26,119.51,120.54,119.19,119.37,80855800
2005-10-27,119.2,119.37,117.93,118.1,66623100
2005-10-28,118.43,119.95,118.1,119.8,72322000
2005-10-31,120.33,121.3,120.13,120.13,80153200
2005-11-01,120.58,120.9,120.22,120.49,66365100
2005-11-02,120.17,121.75,120.13,121.75,74012304
2005-11-03,122.15,122.66,121.75,122.27,84897600
2005-11-04,122.4,122.46,121.55,122.11,59156000
2005-11-07,122.37,122.62,121.85,122.23,46765400
2005-11-08,121.93,122.42,121.79,122.23,42152800
2005-11-09,122.08,122.95,121.86,122.39,57666800
2005-11-10,122.34,123.52,121.75,123.34,79048096
2005-11-11,123.35,123.84,122.43,123.76,34867000
2005-11-14,123.79,124.02,123.38,123.69,45092200
2005-11-15,123.55,124.09,122.86,123.24,69592496
2005-11-16,123.37,123.55,122.98,123.49,51133000
2005-11-17,123.68,124.65,123.14,124.64,55717500
2005-11-18,125.06,125.76,124.33,125.13,72437200
2005-11-21,125.15,125.91,124.98,125.76,50021200
2005-11-22,125.56,126.52,125.42,126.3,66438800
2005-11-23,126.25,127.41,126.21,127.03,50854700
2005-11-25,126.98,127.22,126.81,127.13,15270000
2005-11-28,127.25,127.27,126.04,126.23,54498500
2005-11-29,126.65,126.98,126.09,126.09,51738900
2005-11-30,126.16,126.52,125.29,125.41,56007200
2005-12-01,126.02,127.03,125.98,126.69,65468200
2005-12-02,126.77,127.08,126.5,126.85,46699400
2005-12-05,126.7,126.73,126.18,126.58,59273400
2005-12-06,127.05,127.74,126.63,126.82,57935200
2005-12-07,126.77,126.87,125.68,126.08,66816500
2005-12-08,126.22,126.82,125.48,126.0,62577000
2005-12-09,126.16,126.78,125.82,126.33,50744500
2005-12-12,126.71,126.86,125.96,126.45,48389900
2005-12-13,126.42,127.7,126.29,127.31,88630896
2005-12-14,127.19,128.09,127.14,127.81,64374900
2005-12-15,127.84,128.0,127.18,127.44,55900300
2005-12-16,127.28,127.36,126.36,126.36,46238300
2005-12-19,126.73,126.87,125.69,125.71,48733000
2005-12-20,125.86,126.59,125.48,125.83,46603200
2005-12-21,126.22,126.76,125.8,126.03,51801200
2005-12-22,126.31,126.69,126.08,126.69,32247900
2005-12-23,126.78,126.86,126.42,126.76,27977300
2005-12-27,126.96,127.05,125.38,125.47,44499500
2005-12-28,125.8,125.99,125.5,125.75,30764300
2005-12-29,125.72,125.96,125.06,125.19,32788900
2005-12-30,124.8,125.06,124.36,124.51,44645600
2006-01-03,125.19,127.0,124.39,126.7,73256704
2006-01-04,126.86,127.49,126.7,127.3,51899600
2006-01-05,127.15,127.59,126.88,127.38,47307500
2006-01-06,128.02,128.58,127.36,128.44,62885900
2006-01-09,128.42,129.06,128.38,128.77,43527400
2006-01-10,128.39,128.98,128.25999,128.89999,44960800
2006-01-11,129.02,129.44,128.73,129.31,49598900
2006-01-12,129.08,129.28,128.44,128.8,40509200
2006-01-13,128.57001,128.89999,128.2,128.67999,44856700
2006-01-17,128.2,128.42,127.81,128.33,52066600
2006-01-18,127.58,128.89999,127.16,127.82,75067600
2006-01-19,128.13,128.77,127.81,128.31,81530400
2006-01-20,128.28,128.31,125.97,125.97,114957800
2006-01-23,126.21,126.82,126.13,126.42,67017400
2006-01-24,126.63,127.15,126.42,126.55,53008800
2006-01-25,127.04,127.18,125.84,126.66,87747696
2006-01-26,127.25,127.67,126.76,127.36,71294000
2006-01-27,127.66,128.66,127.45,128.53999,65771200
2006-01-30,128.44,128.81,128.35001,128.44,33709600
2006-01-31,128.32001,128.53999,127.49,127.5,72937000
2006-02-01,127.82,128.42999,127.72,128.39,63561000
2006-02-02,128.10001,128.14,126.8,126.9,83626896
2006-02-03,126.58,128.39,126.14,126.27,86040400
2006-02-06,126.44,126.8,126.17,126.6,45511900
2006-02-07,126.38,126.66,125.4,125.48,71208096
2006-02-08,125.85,128.10001,125.6,126.62,59422200
2006-02-09,126.92,127.6,126.37,126.41,62023300
2006-02-10,126.43,127.13,125.45,126.64,64508700
2006-02-13,126.6,126.79,125.95,126.41,52308700
2006-02-14,126.46,128.03,126.21,127.75,90964400
2006-02-15,127.68,128.32001,127.24,128.2,85471296
2006-02-16,128.34,129.21001,128.17999,129.16,61017900
2006-02-17,129.05,129.16,128.58,128.81,40342600
2006-02-21,129.11,129.39999,128.28999,128.49001,46456300
2006-02-22,128.77,129.64999,128.64999,129.27,42326700
2006-02-23,129.27,129.64,128.28,129.08,43423200
2006-02-24,129.11,129.48,128.75999,129.41,36777400
2006-02-27,129.39999,130.03999,129.28,129.46001,35858600
2006-02-28,129.2,129.91,128.13,128.23,74394800
2006-03-01,128.60001,129.49001,128.5,129.37,48641600
2006-03-02,128.89999,129.42,128.61,129.36,60642300
2006-03-03,128.67,130.07001,128.64999,128.75999,73402496
2006-03-06,129.14,129.17999,127.85,128.17,57478400
2006-03-07,127.86,128.06,127.4,127.97,61780800
2006-03-08,127.7,128.44,127.18,128.24001,66692400
2006-03-09,128.28,128.67999,127.38,127.38,56313600
2006-03-10,127.71,128.84,127.44,128.59,60490800
2006-03-13,128.84,129.16,128.53,128.83,45479100
2006-03-14,128.71001,130.23,128.61,130.17999,69877296
2006-03-15,130.14999,130.86,129.85001,130.75999,53398900
2006-03-16,131.00999,131.47,130.84,131.03,65526400
2006-03-17,130.67999,130.89999,130.38,130.62,47286800
2006-03-20,130.64,130.89999,130.21001,130.41,45538500
2006-03-21,130.37,130.99001,129.45,129.59,87102704
2006-03-22,129.50999,130.50999,129.45,130.38,51605700
2006-03-23,130.25999,130.39,129.66,130.11,46704200
2006-03-24,129.99001,130.57001,129.74001,130.21001,43209200
2006-03-27,130.03,130.28,129.74001,130.02,32523000
2006-03-28,129.92999,130.53,129.05,129.22,82079904
2006-03-29,129.41,130.5,129.28999,130.03,61505700
2006-03-30,130.11,130.98,129.55,129.8,70571696
2006-03-31,130.02,130.24001,129.37,129.83,62925600
2006-04-03,130.07001,130.87,129.49001,129.73,61624700
2006-04-04,129.73,130.73,129.36,130.56,54809300
2006-04-05,130.61,131.28,130.38,131.00999,50607200
2006-04-06,130.85001,131.21001,130.19,130.87,57906200
2006-04-07,131.06,131.39999,129.35001,129.53999,80180896
2006-04-10,129.74001,130.08,129.25999,129.74001,41496500
2006-04-11,129.85001,130.06,128.25,128.64,72799400
2006-04-12,128.77,129.13,128.61,128.88,43033700
2006-04-13,128.59,129.25,128.31,128.71001,51051800
2006-04-17,128.83,129.31,128.02,128.66,64167700
2006-04-18,128.92999,130.94,128.92999,130.7,92531800
2006-04-19,130.75,131.07001,130.24001,130.95,87269000
2006-04-20,131.0,131.86,130.60001,131.13,86005504
2006-04-21,131.69,131.78999,130.62,131.14999,72342600
2006-04-24,130.89,131.07001,130.38,130.91,52546400
2006-04-25,131.03999,131.12,129.92,130.37,84359800
2006-04-26,130.5,131.14,130.3,130.39999,67262400
2006-04-27,129.89999,131.63,129.59,131.03,124478600
2006-04-28,130.78999,131.75,130.71001,131.47,55854400
2006-05-01,131.47,131.8,130.32001,130.39999,64990300
2006-05-02,131.00999,131.46001,130.74001,131.38,49063500
2006-05-03,131.14999,131.32001,130.45,130.89,60821300
2006-05-04,131.08,131.62,130.97,131.36,42921400
2006-05-05,132.05,132.8,131.85001,132.52,62588200
2006-05-08,132.50999,132.77,132.36,132.36,30016700
2006-05-09,132.42,132.77,132.31,132.62,29864000
2006-05-10,132.41,132.75,131.89,132.55,64378200
2006-05-11,132.50999,132.55,130.52,130.95,80626896
2006-05-12,130.36,130.72,129.19,129.24001,91726496
2006-05-15,128.78999,129.74001,128.61,129.5,84029296
2006-05-16,129.75999,130.0,129.00999,129.31,62137600
2006-05-17,128.67,129.10001,126.77,126.85,144789500
2006-05-18,127.35,127.75,126.11,126.21,87906304
2006-05-19,126.87,127.49,125.8,127.1,124309400
2006-05-22,126.28,127.17,125.5,126.13,110852800
2006-05-23,127.18,127.63,125.17,125.17,92006496
2006-05-24,125.68,126.89,124.76,126.17,168404990
2006-05-25,126.92,127.73,126.43,127.73,78977904
2006-05-26,128.00999,128.38,127.51,128.38,62989700
2006-05-30,127.97,128.0,126.05,126.1,72419904
2006-05-31,126.62,127.51,126.2,127.51,86926200
2006-06-01,127.38,128.94,127.27,128.73,73721696
2006-06-02,129.25,129.42999,128.32001,129.03999,91642704
2006-06-05,128.85001,128.86,126.77,127.12,86105104
2006-06-06,127.21,127.38,125.76,126.81,130498600
2006-06-07,126.91,127.65,125.79,125.86,108599400
2006-06-08,125.58,126.5,123.87,125.75,204957200
2006-06-09,126.36,126.96,125.29,125.35,94972200
2006-06-12,125.88,125.93,123.82,123.99,95815904
2006-06-13,123.74,124.84,122.55,122.55,185688800
2006-06-14,122.84,123.63,122.34,123.5,163566400
2006-06-15,123.95,126.36,123.86,126.12,134057000
2006-06-16,125.29,125.56,124.46,124.65,94253504
2006-06-19,125.4,125.48,123.55,123.67,95804400
2006-06-20,124.01,124.81,123.72,124.09,65494700
2006-06-21,124.0,125.7,123.96,125.01,75008200
2006-06-22,124.95,125.06,124.04,124.46,74566096
2006-06-23,124.33,125.3,124.03,124.44,54107000
2006-06-26,124.54,125.06,124.25,124.99,37899600
2006-06-27,125.01,125.29,123.77,123.91,69780200
2006-06-28,124.19,124.77,123.65,124.75,62368100
2006-06-29,125.2,127.35,125.17,127.27,110634800
2006-06-30,127.54,127.66,126.96,127.28,54227800
2006-07-03,127.43,128.00999,127.31,127.8,23914000
2006-07-05,127.29,127.45,126.52,127.07,69653400
2006-07-06,127.2,127.85,127.08,127.44,50100300
2006-07-07,127.19,127.56,126.29,126.61,81626496
2006-07-10,126.94,127.43,126.41,126.85,60964100
2006-07-11,126.61,127.41,125.94,127.41,73640800
2006-07-12,127.15,127.4,125.72,126.05,82561296
2006-07-13,125.45,125.68,124.0,124.0,102405696
2006-07-14,124.13,124.26,122.83,123.52,103242496
2006-07-17,123.52,124.1,123.15,123.34,81159000
2006-07-18,123.71,124.05,122.39,123.97,122771000
2006-07-19,124.18,126.26,123.72,125.69,133565296
2006-07-20,126.12,126.3,124.66,124.83,112259800
2006-07-21,125.15,125.19,123.82,123.95,101560000
2006-07-24,124.44,126.32,124.44,126.21,92884000
2006-07-25,125.98,127.3,125.72,126.66,95480704
2006-07-26,126.59,127.45,126.18,126.83,84525800
2006-07-27,127.38,127.69,126.2,126.71,87257104
2006-07-28,127.04,128.14,126.86,127.98,82137000
2006-07-31,127.66,127.96,127.45,127.85,49593100
2006-08-01,127.34,127.38,126.6,127.22,65225600
2006-08-02,127.58,128.46001,127.55,128.08,64770900
2006-08-03,127.34,128.55,127.15,128.42,63693800
2006-08-04,129.08,129.42999,127.48,128.2,96294200
2006-08-07,127.9,128.08,127.4,127.95,45377300
2006-08-08,128.09,128.46001,126.95,127.41,90901296
2006-08-09,128.17999,128.60001,126.61,126.98,78910600
2006-08-10,126.58,127.5,126.28,127.37,69322304
2006-08-11,127.17,127.2,126.39,127.01,47482200
2006-08-14,127.63,128.16,126.92,127.11,57839000
2006-08-15,128.25,128.87,127.9,128.63,68143000
2006-08-16,129.32001,129.89,129.03999,129.7,71737600
2006-08-17,129.58,130.37,129.49001,130.03,70992800
2006-08-18,130.19,130.69,129.59,130.69,58288400
2006-08-21,130.17999,130.28,129.8,130.13,42133600
2006-08-22,129.99001,130.52,129.67999,130.12,60839900
2006-08-23,130.17999,130.44,129.19,129.75999,66592100
2006-08-24,129.99001,130.10001,129.39999,129.64999,57983000
2006-08-25,129.64,130.25,129.55,129.81,41756000
2006-08-28,129.64999,130.82001,129.64,130.42999,52681500
2006-08-29,130.49001,130.83,129.81,130.58,61817800
2006-08-30,130.87,131.03999,130.55,130.66,50052200
2006-08-31,130.85001,130.99001,130.58,130.64,37510300
2006-09-01,131.14,131.58,130.84,131.42,48794500
2006-09-05,131.50999,131.85001,131.2,131.67,52348300
2006-09-06,131.11,131.16,130.33,130.50999,53795600
2006-09-07,130.06,130.57001,129.35001,129.91,86269400
2006-09-08,130.08,130.46001,129.83,130.28,45096300
2006-09-11,129.86,130.69,129.48,130.41,68496600
2006-09-12,130.56,131.84,130.37,131.69,69875600
2006-09-13,131.64,132.45,131.52,132.22,62898400
2006-09-14,131.96001,132.24001,131.75,132.23,57805400
2006-09-15,132.31,132.39,131.67999,131.96001,76703104
2006-09-18,131.78999,132.39,131.64999,132.14,64154100
2006-09-19,132.12,132.13,131.07001,131.81,92089104
2006-09-20,132.25,132.77,132.06,132.50999,75204096
2006-09-21,132.61,132.75,131.42,131.87,88932496
2006-09-22,131.67,131.67999,131.0,131.47,65966800
2006-09-25,131.73,132.85001,131.05,132.48,92299104
2006-09-26,132.5,133.60001,132.39999,133.58,73962704
2006-09-27,133.49001,133.97,133.27,133.74001,82432200
2006-09-28,133.74001,133.99001,133.28,133.69,58597500
2006-09-29,133.8,133.94,133.48,133.58,47966600
2006-10-02,133.53999,133.83,132.34,133.08,51687400
2006-10-03,132.89,133.87,132.64999,133.36,73108096
2006-10-04,133.23,135.0,133.08,134.92,80890496
2006-10-05,134.92,135.41,134.75,135.17999,60505900
2006-10-06,134.95,135.10001,134.39999,135.00999,64983600
2006-10-09,134.85001,135.3,134.64,135.09,41176800
2006-10-10,135.10001,135.45,134.84,135.27,56403700
2006-10-11,134.84,135.42999,134.3,135.11,104071800
2006-10-12,135.45,136.39,135.39999,136.28,59158600
2006-10-13,136.16,136.71001,136.03999,136.63,53944000
2006-10-16,136.52,137.05,136.42,136.84,42273000
2006-10-17,136.47,136.7,135.67,136.41,90500600
2006-10-18,137.03999,137.37,136.10001,136.59,86848600
2006-10-19,136.39,136.88,136.23,136.81,64063200
2006-10-20,136.84,136.95,136.33,136.84,48094500
2006-10-23,136.56,137.8,136.39,137.47,66219900
2006-10-24,137.28,137.92999,137.22,137.88,53234900
2006-10-25,137.74001,138.41,137.50999,138.35001,78105400
2006-10-26,138.66,139.0,137.98,138.78,66843700
2006-10-27,138.61,138.75,137.63,137.91,80238000
2006-10-30,137.66,138.2,137.4,137.81,49718100
2006-10-31,138.07,138.26,137.25,137.79,71298400
2006-11-01,138.22,138.31,136.72,136.86,83006800
2006-11-02,136.51,137.01,136.36,136.78,60703900
2006-11-03,137.27,137.39,135.62,136.54,71346400
2006-11-06,136.96,138.28,136.95,138.08,63314500
2006-11-07,138.2,138.98,138.0,138.61,63391700
2006-11-08,138.0,139.05,136.86,138.91,87521900
2006-11-09,139.01,139.14,137.9,138.18,95920200
2006-11-10,138.14,138.34,137.72,138.24,48992000
2006-11-13,138.18,139.04,138.07,138.58,59414600
2006-11-14,138.97,139.74,138.12,139.62,96722200
2006-11-15,139.57,140.45,139.53,140.02,76522200
2006-11-16,140.44,140.68,139.49,140.38,76749000
2006-11-17,139.93,140.43,139.73,140.42,56358200
2006-11-20,140.3,140.74,139.94,140.5,69190900
2006-11-21,140.49,140.67,140.29,140.64,51373900
2006-11-22,140.75,141.16,140.5,140.92,45508800
2006-11-24,140.24,140.84,140.2,140.35,30998500
2006-11-27,140.28,140.35,138.38,138.42,84551400
2006-11-28,138.24,139.16,138.11,139.02,106671500
2006-11-29,139.47,140.53,139.08,140.47,91542100
2006-11-30,140.44,141.05,139.76,140.53,83999100
2006-12-01,140.53,140.66,138.97,140.22,126159100
2006-12-04,140.25,141.55,140.23,141.29,87816400
2006-12-05,141.56,141.96,141.26,141.9,73383600
2006-12-06,141.87,142.07,141.5,141.78,53327400
2006-12-07,142.03,142.3,141.11,141.16,62857400
2006-12-08,141.13,141.9,140.78,141.42,79625500
2006-12-11,141.42,142.09,141.34,141.83,39784100
2006-12-12,141.69,141.87,140.89,141.72,77461200
2006-12-13,142.23,142.34,141.56,141.87,55570000
2006-12-14,141.86,143.24,141.84,143.12,64780600
2006-12-15,142.64,142.89,142.24,142.34,70860200
2006-12-18,142.54,142.88,141.75,141.95,48957900
2006-12-19,141.55,142.56,141.19,142.22,65077800
2006-12-20,142.2,142.66,142.01,142.14,41473800
2006-12-21,142.27,142.43,141.32,141.62,48698800
2006-12-22,141.64,141.65,140.67,140.75,62074300
2006-12-26,140.81,141.61,140.78,141.58,32700100
2006-12-27,141.87,142.6,141.83,142.51,39736200
2006-12-28,142.41,142.7,141.99,142.21,37292100
2006-12-29,142.1,142.54,141.43,141.62,45468600
2007-01-03,142.25,142.86,140.57,141.37,94846800
2007-01-04,141.23,142.05,140.61,141.67,69638900
2007-01-05,141.33,141.4,140.38,140.54,76696700
2007-01-08,140.82,141.41,140.25,141.19,71676000
2007-01-09,141.31,141.6,140.4,141.07,75730400
2007-01-10,140.58,141.57,140.3,141.54,72484100
2007-01-11,141.56,142.62,141.5,142.16,55533200
2007-01-12,142.12,143.24,142.11,143.24,57641900
2007-01-16,143.07,143.44,142.73,142.96,44990100
2007-01-17,142.85,143.46,142.73,143.02,51598500
2007-01-18,143.17,143.26,142.31,142.54,68263800
2007-01-19,142.54,143.1,142.46,142.82,56983900
2007-01-22,143.07,143.1,141.93,142.38,60263300
2007-01-23,142.26,143.08,142.06,142.93,54091000
2007-01-24,142.97,143.98,142.91,143.99,56469800
2007-01-25,143.84,143.92,142.01,142.28,74967600
2007-01-26,142.57,142.65,141.58,142.13,74588300
2007-01-29,142.19,142.8,141.74,141.95,66216700
2007-01-30,142.35,142.86,142.06,142.86,70424100
2007-01-31,142.63,144.13,142.4,143.75,91905000
